Entity,Year,Gas,Coal,Oil
USSR,1969,1724.4337,3677.599,2638.379
USSR,1970,1894.8474,3630.3936,2904.4417
USSR,1971,2071.2183,3703.8052,3079.17
USSR,1972,2178.4827,3803.0232,3339.661
USSR,1973,2369.1487,3848.096,3590.3984
USSR,1974,2512.157,3866.9873,3944.1707
USSR,1975,2740.9697,3977.0588,4134.5967
USSR,1976,3016.267,3972.753,4248.6206
USSR,1977,3231.9695,4044.1145,4418.7495
USSR,1978,3446.4756,4019.6406,4689.1055
USSR,1979,3658.6016,4048.7356,4771.3433
USSR,1980,3770.774,3925.4902,5001.7017
USSR,1981,3993.0425,3900.5837,5045.3105
USSR,1982,4310.4585,3960.3271,5008.4785
USSR,1983,4621.894,3970.4863,4935.318
USSR,1984,5043.178,3933.0122,4936.03
Ukraine,1985,849.915,987.91223,759.8965
Ukraine,1986,896.9658,980.78357,762.5025
Ukraine,1987,916.39087,971.87274,792.7689
Ukraine,1988,971.1313,916.62573,728.00604
Ukraine,1989,981.7216,835.83435,695.8076
Ukraine,1990,1209.6742,965.9322,771.84216
Ukraine,1991,1149.4683,857.39105,739.8972
Ukraine,1992,979.95184,843.9732,474.0513
Ukraine,1993,879.3105,751.6938,341.12875
Ukraine,1994,769.8391,599.94336,294.87924
Ukraine,1995,721.2788,593.12476,305.8107
Ukraine,1996,836.6274,446.30518,189.81409
Ukraine,1997,753.3432,435.42834,219.58102
Ukraine,1998,697.50494,446.23398,200.8744
Ukraine,1999,741.03986,441.38275,151.31075
Ukraine,2000,741.9862,448.2814,142.37785
Ukraine,2001,719.27234,436.4513,157.05496
Ukraine,2002,707.9154,439.19794,159.51822
Ukraine,2003,722.1116,451.35876,165.02756
Ukraine,2004,716.4331,428.8501,165.99037
Ukraine,2005,722.1116,433.76498,170.23021
Ukraine,2006,700.3442,466.38873,174.57892
Ukraine,2007,660.5949,496.10092,180.38002
Ukraine,2008,627.47046,486.11075,172.89476
Ukraine,2009,489.08627,417.16812,168.17966
Ukraine,2010,545.60596,444.85913,161.75578
Ukraine,2011,561.26904,482.52872,161.0955
Ukraine,2012,518.38715,496.81033,159.76318
Ukraine,2013,476.99115,481.796,151.43329
Ukraine,2014,403.17108,413.7489,133.5871
Ukraine,2015,319.88693,318.0107,119.473564
Ukraine,2016,314.20847,377.3935,125.16151
Ukraine,2017,301.90512,299.5539,125.789345
Ukraine,2018,305.69077,326.27963,130.70653
Ukraine,2019,282.9769,303.2639,128.96898
Ukraine,2020,293.38742,265.7106,121.78443
Ukraine,2021,272.56638,264.8816,123.14044
Ukraine,2022,182.65732,124.5653,107.29504
Ukraine,2023,187.38939,107.56686,109.06072
Ukraine,2024,199.43822,107.09999,110.54012
United Arab Emirates,1965,0,0,0.85453314
United Arab Emirates,1966,0,0,0.9120412
United Arab Emirates,1967,4.4265003,0,0.98025596
United Arab Emirates,1968,5.85,0,1.094713
United Arab Emirates,1969,5.7525,0,1.2164251
United Arab Emirates,1970,8.19,0,1.4155911
United Arab Emirates,1971,12.9675,0,1.6705306
United Arab Emirates,1972,13.455,0,2.1951501
United Arab Emirates,1973,16.8675,0,3.425611
United Arab Emirates,1974,17.55,0,4.745511
United Arab Emirates,1975,16.185,0,7.674208
United Arab Emirates,1976,18.915,0,11.275236
United Arab Emirates,1977,32.955,0,16.6765
United Arab Emirates,1978,39.0975,0,18.40331
United Arab Emirates,1979,42.51,0,25.050383
United Arab Emirates,1980,47.97,0,60.186417
United Arab Emirates,1981,60.5475,0,65.38087
United Arab Emirates,1982,63.57,0,72.39598
United Arab Emirates,1983,58.0125,0,72.50278
United Arab Emirates,1984,79.755,0,82.79179
United Arab Emirates,1985,98.67,0,102.96353
United Arab Emirates,1986,119.8275,0,124.55972
United Arab Emirates,1987,136.69499,0,136.3821
United Arab Emirates,1988,138.255,0,163.62752
United Arab Emirates,1989,168.38249,0,171.78244
United Arab Emirates,1990,164.87251,0,180.0802
United Arab Emirates,1991,198.51001,0,222.32744
United Arab Emirates,1992,182.8125,0,223.88318
United Arab Emirates,1993,191.49,0,231.98035
United Arab Emirates,1994,221.4225,0,243.25163
United Arab Emirates,1995,241.7025,0,243.1685
United Arab Emirates,1996,264.7125,0,234.97542
United Arab Emirates,1997,282.75,0,238.7064
United Arab Emirates,1998,296.3025,0,237.81038
United Arab Emirates,1999,306.345,0,232.02397
United Arab Emirates,2000,306.4425,0,229.3394
United Arab Emirates,2001,314.73,0.2150038,226.62102
United Arab Emirates,2002,355.29,1.0964996,235.30664
United Arab Emirates,2003,369.33002,1.2899996,260.5353
United Arab Emirates,2004,392.0475,1.4619956,281.55588
United Arab Emirates,2005,409.9875,1.6913276,292.91925
United Arab Emirates,2006,422.76,3.2751708,315.25778
United Arab Emirates,2007,479.38235,1.5766674,337.40207
United Arab Emirates,2008,579.7211,3.9918346,354.68753
United Arab Emirates,2009,575.88074,3.1852243,346.49158
United Arab Emirates,2010,592.7165,7.652819,372.0713
United Arab Emirates,2011,616.36145,5.173943,399.33887
United Arab Emirates,2012,639.3075,16.076893,418.64893
United Arab Emirates,2013,646.111,20.58097,464.9305
United Arab Emirates,2014,638.6653,22.946224,472.73764
United Arab Emirates,2015,712.6106,19.94159,489.71716
United Arab Emirates,2016,715.36536,21.4059,531.9051
United Arab Emirates,2017,656.5676,24.760271,528.5774
United Arab Emirates,2018,581.1663,22.33227,526.05664
United Arab Emirates,2019,670.18024,20.668407,516.4725
United Arab Emirates,2020,676.83344,24.736387,465.21024
United Arab Emirates,2021,653.2422,30.153976,514.36237
United Arab Emirates,2022,664.2267,27.893143,590.3025
United Arab Emirates,2023,670.09985,28.406185,610.67566
United Arab Emirates,2024,713.4424,30.562777,636.5768
United Kingdom,1965,8.59457,1365.3271,885.71954
United Kingdom,1966,8.38523,1299.4199,948.91583
United Kingdom,1967,14.10719,1213.8347,1019.7785
United Kingdom,1968,31.85457,1214.7535,1079.4958
United Kingdom,1969,62.06931,1184.0503,1160.3402
United Kingdom,1970,118.2771,1116.7592,1228.7844
United Kingdom,1971,190.70874,989.713,1235.2861
United Kingdom,1972,270.6301,866.92346,1309.8104
United Kingdom,1973,292.8085,938.983,1344.5009
United Kingdom,1974,350.22583,826.6604,1248.8663
United Kingdom,1975,366.97302,831.60315,1092.2395
United Kingdom,1976,389.24445,846.2686,1085.8422
United Kingdom,1977,413.714,849.04816,1094.9343
United Kingdom,1978,429.13538,827.1372,1123.2587
United Kingdom,1979,470.16602,889.11346,1133.3358
United Kingdom,1980,468.7704,826.48596,969.12396
United Kingdom,1981,475.1204,821.99677,897.2701
United Kingdom,1982,472.7479,766.638,907.5991
United Kingdom,1983,492.78638,773.76715,872.7711
United Kingdom,1984,504.17215,549.8199,1072.8423
United Kingdom,1985,542.22546,731.2828,932.16473
United Kingdom,1986,551.25037,789.77,934.29486
United Kingdom,1987,566.16003,809.08746,908.56946
United Kingdom,1988,539.2831,785.39716,966.5029
United Kingdom,1989,527.0251,755.9965,987.9981
United Kingdom,1990,548.7383,755.3103,1000.7211
United Kingdom,1991,592.7695,756.58966,996.0563
United Kingdom,1992,589.92017,711.3838,1007.1835
United Kingdom,1993,672.27216,619.4836,1012.2387
United Kingdom,1994,692.2525,578.4064,1001.6665
United Kingdom,1995,738.0863,551.91327,989.9536
United Kingdom,1996,859.84076,515.97656,1014.60156
United Kingdom,1997,884.1824,460.17584,985.44324
United Kingdom,1998,919.4049,448.69122,975.0302
United Kingdom,1999,978.8769,398.91714,962.24396
United Kingdom,2000,1013.4171,427.14783,951.9543
United Kingdom,2001,1008.5319,452.54538,947.54913
United Kingdom,2002,995.3415,415.30847,940.2433
United Kingdom,2003,998.0919,443.14835,947.68243
United Kingdom,2004,1019.8791,432.50574,973.8138
United Kingdom,2005,993.86554,440.46332,1001.7658
United Kingdom,2006,942.6024,480.9891,991.9008
United Kingdom,2007,953.0055,452.89127,964.1758
United Kingdom,2008,978.3256,420.3333,944.1476
United Kingdom,2009,912.23694,346.69504,903.338
United Kingdom,2010,984.92847,354.80875,891.57886
United Kingdom,2011,819.1853,357.70404,868.94165
United Kingdom,2012,768.9875,451.25424,849.1105
United Kingdom,2013,763.2576,434.92456,840.3036
United Kingdom,2014,700.55524,351.19415,838.9754
United Kingdom,2015,720.4544,277.32315,849.98486
United Kingdom,2016,798.98334,141.17226,873.85614
United Kingdom,2017,782.28784,114.22661,884.00006
United Kingdom,2018,788.487,96.41525,870.51447
United Kingdom,2019,778.7376,68.912865,846.47516
United Kingdom,2020,734.6376,62.80258,666.9992
United Kingdom,2021,769.54376,64.27238,681.0371
United Kingdom,2022,704.8815,59.256477,730.23615
United Kingdom,2023,636.1966,51.03411,741.4178
United Kingdom,2024,618.5719,46.96726,744.1602
United States,1965,4159.206,3224.2441,6414.477
United States,1966,4482.7563,3380.8462,6731.245
United States,1967,4733.1885,3316.9966,6988.794
United States,1968,5066.815,3433.0767,7457.961
United States,1969,5454.107,3447.2375,7831.838
United States,1970,5748.658,3414.6594,8176.1914
United States,1971,5926.5264,3229.201,8461.684
United States,1972,5986.9644,3362.425,9119.912
United States,1973,5937.9595,3611.49,9655.255
United States,1974,5732.247,3525.5671,9271.507
United States,1975,5261.532,3525.5413,9049.839
United States,1976,5366.39,3782.0422,9729.595
United States,1977,5256.951,3876.1572,10271.533
United States,1978,5275.385,3832.5774,10501.414
United States,1979,5450.898,4187.284,10257.833
United States,1980,5337.3853,4293.98,9453.472
United States,1981,5208.629,4428.934,8812.755
United States,1982,4841.7095,4265.7964,8350.531
United States,1983,4542.236,4425.291,8311.476
United States,1984,4851.5723,4752.76,8573.317
United States,1985,4669.5405,4866.301,8540.438
United States,1986,4376.204,4805.599,8955.2295
United States,1987,4652.7437,5013.868,9141.365
United States,1988,4866.0215,5247.1436,9520.579
United States,1989,5170.1973,5309.3555,9516.244
United States,1990,5170.6357,5337.9976,9309.47
United States,1991,5283.9727,5287.6133,9111.919
United States,1992,5463.51,5324.031,9301.152
United States,1993,5599.4194,5522.4526,9382.407
United States,1994,5731.081,5543.1436,9623.489
United States,1995,5979.8296,5593.0537,9600.031
United States,1996,6088.898,5847.301,9951.113
United States,1997,6125.3154,5970.778,10083.609
United States,1998,6021.791,6029.3384,10251.976
United States,1999,6042.6284,6020.095,10537.0625
United States,2000,6283.9067,6286.536,10654.942
United States,2001,6006.58,6101.316,10642.425
United States,2002,6201.112,6098.454,10641.834
United States,2003,6021.901,6214.537,10806.655
United States,2004,6046.2773,6254.9824,11199.437
United States,2005,5951.9297,6346.957,11216.509
United States,2006,5865.778,6249.6826,11072.753
United States,2007,6241.383,6333.8496,11004.68
United States,2008,6288.912,6233.0547,10275.43
United States,2009,6176.281,5482.3765,9742.241
United States,2010,6481.9346,5800.542,9892.91
United States,2011,6582.108,5473.0713,9697.58
United States,2012,6881.228,4838.405,9472.091
United States,2013,7070.228,5022.2715,9628.432
United States,2014,7222.605,5010.856,9692.96
United States,2015,7435.795,4329.0776,9891.111
United States,2016,7490.9893,3960.7412,9965.476
United States,2017,7398.2324,3852.5925,10062.591
United States,2018,8219.633,3689.4587,10303.763
United States,2019,8509.999,3150.46,10287.684
United States,2020,8353.242,2556.1814,9035.32
United States,2021,8364.249,2936.8943,9868.985
United States,2022,8804.077,2752.9753,9930.587
United States,2023,8884.3955,2275.2087,9967.948
United States,2024,9021.992,2195.627,9948.951
Upper-middle-income countries,1965,1463.0779,5185.5327,3329.4114
Upper-middle-income countries,1966,1620.0942,5407.265,3596.1948
Upper-middle-income countries,1967,1758.2134,5313.326,3843.9556
Upper-middle-income countries,1968,1892.015,5287.23,4142.023
Upper-middle-income countries,1969,2043.3531,5629.467,4444.616
Upper-middle-income countries,1970,2240.8735,6019.7886,4902.787
Upper-middle-income countries,1971,2441.9158,6408.145,5320.88
Upper-middle-income countries,1972,2584.7021,6646.3867,5828.4385
Upper-middle-income countries,1973,2835.796,6752.2046,6412.7993
Upper-middle-income countries,1974,3022.103,6779.944,7004.9946
Upper-middle-income countries,1975,3292.4355,7233.717,7397.2593
Upper-middle-income countries,1976,3632.0618,7313.5874,7815.448
Upper-middle-income countries,1977,3918.0984,7695.1675,8240.853
Upper-middle-income countries,1978,4228.524,7956.586,8793.725
Upper-middle-income countries,1979,4571.9116,8142.6665,9027.863
Upper-middle-income countries,1980,4725.922,8205.049,9270.684
Upper-middle-income countries,1981,4988.8735,8249.238,9318.532
Upper-middle-income countries,1982,5401.7085,8604.659,9349.479
Upper-middle-income countries,1983,5797.2046,8912.863,9351.561
Upper-middle-income countries,1984,6278.65,9305.592,9493.331
Upper-middle-income countries,1985,2529.525,7317.3994,6160.726
Upper-middle-income countries,1986,2736.6824,7586.318,6324.1772
Upper-middle-income countries,1987,2838.2761,8073.131,6562.788
Upper-middle-income countries,1988,3029.5088,8487.1455,6707.5864
Upper-middle-income countries,1989,3152.8528,8664.202,6855.4707
Upper-middle-income countries,1990,3480.6663,8870.924,7207.216
Upper-middle-income countries,1991,3546.3083,9076.522,7322.34
Upper-middle-income countries,1992,3474.4465,9387.149,7392.0312
Upper-middle-income countries,1993,3239.1506,9695.898,7569.861
Upper-middle-income countries,1994,3298.3586,10057.529,7736.404
Upper-middle-income countries,1995,3413.8638,10132.51,7985.125
Upper-middle-income countries,1996,3754.4111,10380.62,8257.221
Upper-middle-income countries,1997,3751.8801,10237.809,8808.399
Upper-middle-income countries,1998,3866.4233,10159.798,8710.729
Upper-middle-income countries,1999,4086.4397,10422.48,8758.438
Upper-middle-income countries,2000,4262.5034,10593.109,9287.413
Upper-middle-income countries,2001,4471.5527,11071.888,9409.97
Upper-middle-income countries,2002,4680.107,11942.807,9650.233
Upper-middle-income countries,2003,4963.9736,13974.3545,10014.726
Upper-middle-income countries,2004,5368.9,15963.624,10934.494
Upper-middle-income countries,2005,5722.1226,18210.275,11192.446
Upper-middle-income countries,2006,6119.8335,19935.508,11594.432
Upper-middle-income countries,2007,6482.5376,21688.182,12019.168
Upper-middle-income countries,2008,6820.7725,22086.314,12279.178
Upper-middle-income countries,2009,6892.814,22865.404,12346.199
Upper-middle-income countries,2010,7432.952,23836.832,13145.131
Upper-middle-income countries,2011,7987.9644,25811.986,13609.502
Upper-middle-income countries,2012,8429.563,26140.613,14302.905
Upper-middle-income countries,2013,8697.426,26479.291,14773.277
Upper-middle-income countries,2014,9187.073,26442.64,14884.88
Upper-middle-income countries,2015,9463.735,25756.352,15062.941
Upper-middle-income countries,2016,9717.484,25340.146,15320.436
Upper-middle-income countries,2017,10329.839,25608.678,15760.807
Upper-middle-income countries,2018,10799.547,26158.174,16020.69
Upper-middle-income countries,2019,11077.038,26855.08,16369.453
Upper-middle-income countries,2020,11391.343,27142.85,15539.962
Upper-middle-income countries,2021,12221.858,28049.521,16322.584
Upper-middle-income countries,2022,12096.639,28380.844,16889.982
Upper-middle-income countries,2023,12459.089,29142.348,17917.701
Upper-middle-income countries,2024,12809.099,29726.742,17849.215
Uzbekistan,1985,311.37866,17.30517,121.316246
Uzbekistan,1986,300.1732,19.59076,123.91321
Uzbekistan,1987,314.29364,16.325632,125.95904
Uzbekistan,1988,309.87387,17.958197,130.77919
Uzbekistan,1989,327.5339,20.243784,132.4572
Uzbekistan,1990,348.6389,21.223322,130.16013
Uzbekistan,1991,351.37402,19.420973,123.54609
Uzbekistan,1992,353.13434,15.280792,98.575935
Uzbekistan,1993,384.9148,12.430337,87.02527
Uzbekistan,1994,391.09488,12.554412,75.798004
Uzbekistan,1995,400.8145,10.3737335,77.462296
Uzbekistan,1996,417.34,9.691664,75.81016
Uzbekistan,1997,409.35126,9.628582,81.941
Uzbekistan,1998,410.9875,9.655122,80.49694
Uzbekistan,1999,476.245,9.651782,78.44137
Uzbekistan,2000,486.73627,11.003521,79.69032
Uzbekistan,2001,490.58627,9.22359,78.66739
Uzbekistan,2002,505.21625,9.822983,78.058655
Uzbekistan,2003,455.455,7.661995,69.28875
Uzbekistan,2004,460.17123,10.35431,66.60954
Uzbekistan,2005,469.21875,9.831249,62.924286
Uzbekistan,2006,433.02875,10.694142,64.42179
Uzbekistan,2007,468.3525,9.210256,61.70446
Uzbekistan,2008,441.30627,11.6313715,58.053787
Uzbekistan,2009,440.72876,11.0725765,54.283447
Uzbekistan,2010,440.44,9.231049,53.253044
Uzbekistan,2011,473.56375,9.882212,50.73226
Uzbekistan,2012,462.38498,13.372362,50.27479
Uzbekistan,2013,461.51877,19.96948,47.01049
Uzbekistan,2014,485.485,18.376455,45.55126
Uzbekistan,2015,463.44376,14.784921,45.713093
Uzbekistan,2016,433.26892,17.464579,51.62207
Uzbekistan,2017,447.82132,16.491726,52.311237
Uzbekistan,2018,443.97635,23.62433,55.786903
Uzbekistan,2019,445.982,20.912855,59.38364
Uzbekistan,2020,436.25726,28.659058,61.754055
Uzbekistan,2021,474.27985,25.81105,62.585205
Uzbekistan,2022,482.24854,29.677435,65.60801
Uzbekistan,2023,469.26407,45.164116,66.172714
Uzbekistan,2024,545.9549,49.288673,66.607376
Venezuela,1965,75.1803,0.23259999,112.02376
Venezuela,1966,78.8322,0.24423,110.1053
Venezuela,1967,86.3802,0.25586,112.342155
Venezuela,1968,89.1663,0.26749,122.373314
Venezuela,1969,91.7637,0.27912,120.897606
Venezuela,1970,85.581,0.27912,126.47978
Venezuela,1971,82.9392,1.6594149,127.675095
Venezuela,1972,82.4397,1.7482332,139.25276
Venezuela,1973,101.553894,3.1681633,152.8878
Venezuela,1974,107.325905,2.3727293,153.03568
Venezuela,1975,104.3844,2.9296553,163.226
Venezuela,1976,129.40381,1.9216017,162.08641
Venezuela,1977,141.25305,2.97778,181.66402
Venezuela,1978,142.53511,0.9173744,190.12607
Venezuela,1979,159.6402,1.9123675,203.9937
Venezuela,1980,164.34105,1.821479,246.92775
Venezuela,1981,165.22905,1.7995216,261.63846
Venezuela,1982,176.3013,1.0270802,258.5842
Venezuela,1983,173.604,1.4372121,252.51303
Venezuela,1984,192.03,1.5723526,236.95323
Venezuela,1985,192.31305,2.081898,242.40807
Venezuela,1986,211.72139,2.3150446,252.81496
Venezuela,1987,206.3157,3.0411286,240.25777
Venezuela,1988,211.2108,2.2106187,248.76485
Venezuela,1989,216.8718,6.069895,242.61266
Venezuela,1990,243.81705,5.382201,244.9972
Venezuela,1991,243.1122,0,232.8189
Venezuela,1992,239.9487,0.0424495,277.84363
Venezuela,1993,258.9519,0.3311061,250.98235
Venezuela,1994,273.89804,0.645244,280.13885
Venezuela,1995,305.2611,0.0594293,269.93954
Venezuela,1996,330.0141,0.1867778,219.43677
Venezuela,1997,342.213,0.3990253,237.40268
Venezuela,1998,358.92404,0.4160051,221.13942
Venezuela,1999,304.251,0.42449498,247.98494
Venezuela,2000,309.9564,1.5366952,274.5659
Venezuela,2001,328.4823,0.56883496,310.38766
Venezuela,2002,315.41205,0.21224749,326.44745
Venezuela,2003,279.9864,0.5009157,277.97723
Venezuela,2004,315.2955,0,299.73648
Venezuela,2005,304.3509,0.4329849,323.6661
Venezuela,2006,349.45023,2.878111,349.98526
Venezuela,2007,372.67056,1.6130927,366.5889
Venezuela,2008,348.99557,1.638574,406.01877
Venezuela,2009,342.1685,2.7592523,426.13004
Venezuela,2010,312.66815,2.317766,429.24103
Venezuela,2011,333.26392,2.3856852,444.8657
Venezuela,2012,346.12833,2.4536042,482.2187
Venezuela,2013,323.058,2.4451144,489.14056
Venezuela,2014,340.266,2.2922964,452.41968
Venezuela,2015,370.38235,2.1479702,395.10608
Venezuela,2016,372.38733,1.7828999,347.05972
Venezuela,2017,386.0539,1.5035031,298.7125
Venezuela,2018,316.19098,1.2079906,237.62271
Venezuela,2019,255.76219,0.8737398,234.65843
Venezuela,2020,215.61089,0.612052,135.11949
Venezuela,2021,280.5911,0.5508468,145.3596
Venezuela,2022,290.55545,1.8730116,174.954
Venezuela,2023,296.8337,2.3030531,211.60698
Venezuela,2024,317.31195,2.518649,190.14568
Vietnam,1965,0,10.438047,18.011541
Vietnam,1966,0,10.964335,39.36429
Vietnam,1967,0,12.016917,57.65242
Vietnam,1968,0,13.332632,58.8141
Vietnam,1969,0,14.209779,71.08363
Vietnam,1970,0,15.17464,73.69463
Vietnam,1971,0,16.66579,62.343384
Vietnam,1972,0,12.53714,64.54946
Vietnam,1973,0,18.04976,63.385326
Vietnam,1974,0,21.56202,38.68622
Vietnam,1975,0,29.97051,36.901665
Vietnam,1976,0,28.29579,9.623759
Vietnam,1977,0,31.01721,9.533664
Vietnam,1978,0,29.98214,11.557438
Vietnam,1979,0,31.00558,13.354331
Vietnam,1980,0,26.44662,23.303205
Vietnam,1981,0.0965,29.447159,20.274591
